id,review_1st,review_2nd,description_1st,description_2nd,overview_1st,overview_2nd,votes,reviews_from_critics,popularity,recommendation1,recommendation2,recommendation3,recommendation4,recommendation5,recommendation6
tt0018515,4.942679,13.48206,17.669596,-0.7382351,8.649476,3.3071256,3.35,6.0,0.38981,tt0019304,tt0021890,,,,
tt0067345,2.4018931,11.016642,18.945457,-0.8784141,9.032009,1.3214186,6.3,17.0,0.452215,tt0073835,,,,,
tt0034182,4.904982,12.174802,21.201319,-3.1653762,10.792874,2.6591964,6.65,14.0,0.977858,tt0035369,tt0035244,,,,
tt0024894,5.3970065,9.819616,20.26575,-1.882752,12.071495,0.099942386,6.75,93.0,8.053913,tt0034398,tt0021814,,,,
tt0085750,4.6207848,12.193997,19.537043,-1.204454,9.028081,0.8932283,3.95,90.0,16.603041,,,,,,
tt0048682,1.3110725,11.3265295,21.923244,-1.7876036,11.810482,-0.19802015,3.45,15.0,1.36807,tt0049370,tt0052969,,,,
tt0104418,4.1102166,9.596087,21.352943,-4.93538,12.66546,3.7726061,6.05,34.0,1.80809,tt0096426,tt0110667,,,,
tt0090357,4.630559,9.209521,22.053474,-2.245885,10.137823,1.8571522,6.75,78.0,5.203452,tt0093260,tt0218182,tt0110197,,,
tt0069404,2.5874484,9.998977,18.060637,-4.5625677,13.035445,0.5203714,6.4,14.0,4.884367,,,,,,
tt0104431,5.125089,11.733448,22.190376,-1.0971828,11.221066,2.0400293,6.55,62.0,13.293722,,,,,,
tt0205461,4.7782145,12.499,17.905964,-3.2242694,9.477682,1.7471275,4.449999999999999,41.0,1.046659,,,,,,
tt0053106,1.2502826,11.30306,19.657763,-0.6452715,9.471818,0.7372304,7.7,43.0,1.451473,tt0052600,,,,,
tt0022689,6.1072555,11.481052,21.252516,-4.440759,12.664786,-0.050837882,4.699999999999999,27.0,0.487087,tt0064041,tt0023369,,,,
tt0052782,4.827386,10.941368,18.379887,-2.0257823,9.491282,3.1317441,4.85,43.0,0.807818,tt0050381,tt0052604,tt0051951,,,
tt0078474,3.6389184,13.097439,18.990273,-1.4991727,8.3961525,1.0748844,6.15,44.0,1.463804,,,,,,
tt0102057,3.2855132,12.606289,20.400667,-2.7156386,10.91575,3.2514915,6.75,94.0,14.508137,tt0104431,,,,,
tt0970411,3.8257613,13.075048,19.59614,-1.5649139,9.13409,1.6034906,6.35,123.0,8.061467,tt0760329,tt0457419,tt0494238,tt0406375,tt0449010,
tt0017416,3.0342782,13.006094,20.905153,-4.8713517,12.665811,1.6791551,5.65,22.0,0.135371,tt0012675,tt0012190,,,,
tt0093543,4.2297025,13.248839,18.991247,-1.8093984,10.0781765,3.085,6.35,5.0,5.553737,,,,,,
tt0069515,4.5832114,9.91786,17.841545,-0.6875138,8.635809,3.1992528,5.6,12.0,0.837091,,,,,,
tt0034734,4.4556227,10.672962,17.906868,-0.58885866,8.177213,2.3560522,6.65,9.0,0.901645,,,,,,
tt0040720,3.0201294,9.911339,21.370537,-4.426281,12.684427,3.4043322,6.05,19.0,0.401971,tt0037508,tt0047603,tt0043643,,,
tt0159421,5.2851806,11.45643,19.717897,-1.9529893,9.57011,2.9865992,6.0,45.0,2.86282,,,,,,
tt0295427,4.005473,12.352089,18.951956,-2.0306377,10.13738,2.515498,3.55,51.0,4.659087,tt0118539,tt0317303,,,,
tt0067315,4.6575217,12.245122,18.386362,-2.5965395,9.811451,2.794961,6.4,16.0,2.555606,tt0053106,,,,,
tt0029442,4.1939454,9.918148,18.413002,-1.9937612,9.532727,3.1191037,8.05,12.0,5.272355,,,,,,
tt0250371,2.6252325,13.047907,18.51925,-3.4174545,10.8489,3.2465267,6.550000000000001,27.0,1.782377,,,,,,
tt0103790,2.1582215,13.71184,18.71696,-1.6951464,10.125394,4.5291758,7.3,,0.395425,tt0083260,,,,,
tt0294357,1.6522207,11.295079,18.119625,-1.0578791,11.701942,4.4165363,6.6,53.0,8.940335000000003,tt0218922,,,,,
tt0050622,5.9099402,11.954768,19.378849,0.5077242,8.093356,1.6131335,6.050000000000001,35.0,0.699475,tt0049516,tt0035124,tt0047960,tt0047559,,
tt0040550,2.5183113,13.559187,20.272226,-3.205859,11.852462,1.296699,6.55,18.0,0.901723,,,,,,
tt0089385,5.0117984,11.323995,20.218954,-4.038655,10.892734,3.2565222,6.75,15.0,1.29288,,,,,,
tt0079240,3.978333,11.980172,20.801939,-0.7032844,11.49476,0.5084211,6.75,36.0,5.393807,tt0066767,,,,,
tt0101455,5.7378297,12.98738,19.854136,-2.4998333,11.223605,2.3662846,4.7,8.0,2.68101,tt0106701,tt0092638,,,,
tt0796307,1.3529649,12.992789,20.514069,-1.407966,12.3608265,3.0948372,7.15,76.0,2.410635,tt0318292,,,,,
tt0031505,3.9796145,9.647612,20.344654,-3.5729024,12.63334,1.3467135,5.949999999999999,55.0,3.876608,tt0039694,,,,,
tt0029440,4.3628063,11.1609125,19.853706,-3.2158625,9.9757595,3.3667629,6.800000000000001,8.0,5.67106,tt0042644,,,,,
tt0026966,4.6927743,11.252142,19.043861,-1.3777586,9.56644,2.2527812,5.25,14.0,0.104391,,,,,,
tt0293191,4.659619,13.341991,17.625296,-2.1086829,8.998758,2.8181148,5.0,6.0,0.94879,,,,,,
tt0448154,3.020606,12.934459,18.447056,-1.7270721,9.169666,3.0818944,4.1,6.0,2.282189,,,,,,
tt0473360,5.1937485,13.18056,18.897373,-3.7546437,11.566664,2.9817698,5.85,49.0,4.5923300000000005,,,,,,
tt0033606,2.026923,10.232845,19.312374,-1.237675,7.796162,1.9614726,5.699999999999999,17.0,1.034282,tt0035369,,,,,
tt0097991,4.672354,13.307939,18.430544,-0.90685105,8.944754,2.860505,5.15,16.0,0.699608,tt0094374,,,,,
tt0838221,3.3292267,13.626036,20.778381,-3.0380073,11.666598,1.3219309,7.15,261.0,6.493474,tt0362270,tt0115734,,,,
tt0101529,2.522392,13.381469,20.473314,-1.2946774,10.056618,1.9049535,6.9,6.0,1.348021,,,,,,
tt0181530,4.625996,14.369916,17.917162,-1.6574329,8.612026,2.7907112,7.45,48.0,1.080972,tt0104507,,,,,
tt0016039,5.0205016,12.113286,17.351933,-2.945302,10.0252,3.9654813,6.8,64.0,2.968503,tt0014945,,,,,
tt0062776,3.4777281,11.781094,17.622194,-3.8736413,12.694536,2.5555568,5.3,43.0,4.6404190000000005,tt0064728,tt0098165,,,,
tt0760329,5.995623,10.781546,19.36965,-1.276084,9.039574,1.140028,6.35,102.0,5.083211,tt0457419,tt0396752,tt0494238,tt0970411,,
tt0026249,4.50205,11.330158,18.197828,-2.1195972,10.184936,2.5862129,4.8,13.0,0.456739,tt0029442,,,,,
tt0030265,4.4113812,11.019566,18.509748,-5.2604084,9.796235,3.0001955,7.05,7.0,0.142013,tt0030418,tt0029442,tt0044533,,,
tt0113617,2.0599415,10.6902075,19.286531,-0.16993746,9.780858,0.6659503,7.1,16.0,3.205275,,,,,,
tt0016654,0.7313765,12.687464,20.968758,-2.9415884,9.417889,1.6978532,7.0,26.0,1.570282,tt0017416,,,,,
tt0049516,6.069673,11.505421,19.578463,-0.5228811,9.48062,0.08222257,4.7,52.0,0.8833059999999999,tt0049370,tt0050622,tt0050545,,,
tt0112302,4.63721,10.636201,21.611732,-1.9594512,12.07738,3.453168,5.45,14.0,2.561161,tt0113755,,,,,
tt0051507,4.6642733,12.25927,19.709213,-0.6814363,9.576429,0.38191262,5.15,37.0,0.259001,tt0049169,,,,,
tt0037027,3.3070185,10.530695,18.5762,-1.7504888,9.347156,3.1483247,6.1,6.0,0.34846,tt0033436,tt0041098,tt0044320,,,
tt0015400,3.645962,12.560762,18.652607,-2.3818326,9.293682,3.1810722,7.550000000000001,65.0,3.878515,tt0018051,,,,,
tt0086856,3.738552,10.283746,19.34367,0.15393272,9.747247,1.637156,6.3,114.0,7.778445,tt0084591,,,,,
tt0047376,4.2989244,10.679384,17.787483,-0.7348452,8.652052,2.1646738,6.0,11.0,0.916951,tt0053183,tt0062975,,,,
tt0100633,3.5527053,13.632127,19.64418,-3.6511528,7.881616,2.0443914,4.65,7.0,0.543341,tt0099250,,,,,
tt0117373,2.8056498,14.242276,19.411997,0.5907745,9.4372,1.2568197,4.0,7.0,0.469421,tt0105175,tt0105108,,,,
tt0086197,4.8286014,11.83753,19.192627,0.7903311,7.626891,0.7219404,7.6,75.0,14.902397,tt0074119,,,,,
tt0163978,3.79655,11.638561,20.455036,-0.36491483,9.928153,1.7386876,6.5,112.0,14.430310999999998,tt0112461,tt0217505,,,,
tt0111543,5.658158,12.687789,18.73853,-5.190971,12.880219,3.3632462,5.85,14.0,4.728163,tt0081541,,,,,
tt0111756,4.4099565,11.422297,17.437138,-2.2572627,9.940462,3.76157,6.6,48.0,9.277147,tt0090022,tt0103855,,,,
tt0082348,3.0569196,10.429228,18.457115,-1.623612,9.260419,3.0542064,7.25,113.0,8.800455,tt0089087,tt0080745,tt0093209,,,
tt0041650,4.7938566,12.88323,19.194988,-3.6157696,8.912518,3.6332123,6.85,42.0,2.812461,tt0049169,,,,,
tt0087910,4.189439,13.639759,17.857723,-0.33673042,7.948098,2.356832,6.1,35.0,13.378587,tt0080736,tt0085475,tt0077294,,,
tt0091934,1.9191037,10.27983,19.888306,-4.1995325,9.842769,1.774514,3.05,25.0,1.408849,,,,,,
tt0103074,1.2069998,10.655425,21.195084,-1.6816396,12.579235,2.7798393,7.35,121.0,14.785388,tt0096969,tt0325805,tt0084805,,,
tt0084469,1.1656355,11.178609,18.90095,-4.209925,12.267186,3.7855008,5.3,11.0,1.895489,tt0102782,,,,,
tt0374102,5.0967493,12.277587,18.236277,-0.28279465,7.923528,1.9428015,5.5,234.0,10.652818,,,,,,
tt0283957,1.9846777,11.940517,19.34375,-1.1916841,10.517028,1.7215803,6.15,8.0,5.202103,tt0274155,,,,,
tt0419294,4.2085495,12.561306,20.341143,-2.0403504,10.178256,1.8078883,7.2,168.0,9.117934,tt0478134,tt0800308,tt0338188,,,
tt0068245,4.297268,11.17268,18.688408,-3.454177,10.508357,3.4278429,6.65,19.0,6.975511,tt0076301,,,,,
tt0120595,5.8394265,12.895911,18.977676,-2.668998,11.574322,0.969022,5.5,72.0,6.229629,tt0106375,,,,,
tt0065852,6.085119,10.05852,19.135715,0.74759936,7.819992,0.8230996,2.6500000000000004,24.0,0.696083,tt0067017,tt0068291,,,,
tt0048764,4.895306,12.20608,18.689598,-0.1459621,9.692677,1.6666307,5.35,14.0,1.166809,,,,,,
tt0076044,2.55714,13.3258295,20.062689,-0.37778834,9.32438,2.1844094,5.8,7.0,0.022568,tt0092638,tt0076716,,,,
tt0075989,2.9294012,9.654179,21.347622,-0.9689505,12.391017,2.9125364,4.449999999999999,83.0,3.244027,tt0074540,tt0068615,,,,
tt0490377,2.8797162,13.295216,18.989616,-1.8590109,11.834399,4.4552655,6.4,11.0,1.586223,,,,,,
tt0245686,2.946466,10.712707,18.526934,-3.6582553,13.11661,4.4782,5.75,81.0,10.442468,tt0120484,tt0116483,,,,
tt0051638,5.81771,12.491693,18.315733,-0.63791084,7.670719,1.0260906,5.199999999999999,15.0,0.279504,tt0050545,tt0041650,,,,
tt0050381,4.1908107,11.757337,18.311136,-2.4518633,9.222755,2.9718516,5.2,44.0,1.077227,tt0052782,,,,,
tt0100928,0.6921563,12.780321,17.516916,-2.7423828,9.207094,1.0333192,6.55,35.0,3.82281,tt0088272,tt0118548,,,,
tt0062363,6.1184783,12.156307,18.277195,-0.55493504,7.6624207,0.93583465,5.699999999999999,16.0,0.816253,tt0062657,,,,,
tt0077640,4.4080944,13.38132,19.14226,0.2545192,7.9448905,0.9991282,2.6,34.0,0.41033,tt0085356,tt0095063,tt0095812,,,
tt0080671,4.6114664,11.724081,19.038422,-5.086682,10.861753,2.6256683,7.15,9.0,0.006964,tt0067989,,,,,
tt0082476,4.1905417,10.8669615,22.146965,-2.6258268,11.975669,1.1417881,5.0,10.0,0.999876,tt0078492,tt0095316,,,,
tt0120478,4.842924,12.919615,19.138277,0.7316569,7.832328,1.2490878,5.1,24.0,1.079117,tt0118570,,,,,
tt0045609,5.8313036,12.224528,19.208977,0.8196194,7.754281,0.6790468,3.6,46.0,1.337813,,,,,,
tt0012675,3.77922,14.197397,19.925074,-4.350453,12.177378,4.306391,6.35,23.0,0.8071619999999999,tt0017416,tt0012190,tt0005078,,,
tt0151137,1.9020674,9.94863,20.532385,-4.083253,9.757129,3.1162052,6.300000000000001,116.0,9.471838,tt0100263,tt0120657,,,,
tt0090056,4.1250634,11.359902,20.134716,0.32609898,8.526192,1.106332,6.2,38.0,6.310054,tt0097366,tt0085995,tt0095253,tt0095188,,
tt0308443,2.5453086,11.797858,19.198154,-2.6736667,10.482432,3.5247698,3.45,2.0,0.719194,,,,,,
tt0494238,2.9742975,13.436309,20.661377,-4.346316,13.166416,1.2356153,6.05,164.0,13.570926,tt0760329,tt0406375,tt0396752,tt0970411,,
tt0377834,2.9392188,12.025769,19.295855,-2.7421446,11.172499,2.9469993,6.2,5.0,1.211616,,,,,,
tt0484562,4.0980635,12.224701,18.853392,-1.722593,8.780711,2.1039896,4.8,106.0,6.627076,tt0449010,tt0476995,tt0768212,tt0760329,tt0494238,
tt0081187,1.4547856,13.166851,19.15684,-1.1450919,9.746086,2.3849273,6.0,11.0,0.983739,tt0077629,tt0053183,,,,
tt0113538,1.8339995,10.577968,19.041883,-1.4241258,10.535196,2.7928696,4.5,11.0,5.874511,tt0120645,,,,,
tt0338188,5.738176,12.858493,20.585136,-3.5859182,12.310276,3.6889231,6.3,131.0,8.975439,tt0800308,tt0160797,tt0245046,tt0111756,tt0419294,tt0317648
tt0370919,3.468309,13.875828,17.71633,-2.6005125,10.364722,5.0062714,5.6,,0.353403,,,,,,
tt0047641,2.4600577,10.912038,22.341862,-2.3255396,11.184436,2.8668792,5.0,10.0,0.243251,,,,,,
tt0267913,3.4863973,11.129279,20.189566,-0.16402385,10.29544,0.16195261,5.25,144.0,8.592825999999999,,,,,,
tt0076210,3.2221603,13.118802,19.866112,-0.1301237,8.813856,0.79872566,5.65,55.0,8.780704,tt0044110,,,,,
tt0452681,4.6002274,12.113219,19.316143,-3.232389,10.600902,3.004009,4.85,82.0,6.829528,,,,,,
tt0431213,3.7294824,12.364338,19.245337,-4.529917,12.009424,2.4988298,6.7,43.0,12.61454,,,,,,
tt0050567,4.831258,13.343116,18.410557,-2.2138479,10.241143,4.020386,6.1,10.0,1.403067,,,,,,
tt0036984,2.1803856,10.828297,18.143055,-4.5958924,13.899136,1.9179641,5.4,5.0,0.909065,tt0045012,tt0025464,tt0022074,,,
tt0049964,4.4684687,13.428378,19.206736,0.71590346,7.789857,0.80077165,5.800000000000001,36.0,4.241987,tt0049516,,,,,
tt0111271,4.141921,12.756345,17.618408,-2.5325646,9.559701,2.5765898,6.05,8.0,1.935006,tt0113755,tt0112302,tt0118570,,,
tt0167203,4.2069664,13.166151,19.17291,-5.327939,12.048923,2.9777212,5.5,54.0,2.767134,,,,,,
tt0031033,3.8803096,10.446443,18.28857,-1.1528594,9.5856905,4.2355976,5.75,16.0,0.457611,tt0047889,tt0035244,tt0035369,,,
tt0085995,3.1412237,13.670137,19.619408,-2.15127,11.690026,2.5744026,7.25,71.0,7.747432000000001,tt0090056,tt0095253,,,,
tt0052394,1.5638287,11.23584,20.232742,-0.45911285,9.431079,0.6558735,2.8,36.0,0.5998720000000001,tt0044789,,,,,
tt0799949,0.6931729,11.809325,17.294703,-3.1085436,9.657308,2.9120965,2.8,114.0,5.549608999999999,tt0466342,tt0362120,,,,
tt0062035,1.6667906,10.390247,21.489359,-0.68683666,10.078393,2.449268,2.1,7.0,0.341901,,,,,,
tt0384116,3.3927834,11.08041,18.969341,0.3298656,7.8712993,0.9805375,7.7,15.0,2.742702,tt0263438,,,,,
tt0064418,2.7379887,10.159916,19.427523,-4.136453,13.292386,2.146916,6.85,34.0,8.407519,tt0066195,,,,,
tt0314170,1.9081596,9.9637985,21.982258,-4.2537394,12.443758,2.5375776,6.15,16.0,0.8311059999999999,tt0119626,,,,,
tt0093779,3.6409807,12.076252,19.995983,-2.8325505,9.47966,2.977547,7.85,218.0,15.15267,tt0910970,,,,,
tt0020876,3.390569,12.68631,20.790129,-4.374728,11.039367,3.4865685,5.1,9.0,0.18969,tt0014945,,,,,
tt0107277,3.081303,9.886269,18.898039,-5.3374777,12.509893,3.9948018,5.35,6.0,0.768367,tt0179098,,,,,
tt0074452,4.1576014,12.516511,17.550655,-0.8202583,8.188603,2.5439587,6.65,38.0,10.982385,,,,,,
tt0037166,3.7353055,12.897446,17.973225,-1.087227,9.961479,4.4448957,6.6,14.0,1.815107,tt0037611,tt0032285,tt0028096,,,
tt0067451,2.9032423,13.527413,20.781084,-3.130941,10.92342,4.593854,6.55,8.0,0.64703,tt0041523,,,,,
tt0380726,3.2038343,13.413384,17.942749,-2.1509528,9.495255,3.0101159,5.45,11.0,0.977722,,,,,,
tt0381111,2.8229945,12.961872,19.106113,0.03656286,11.216121,2.6557412,6.05,15.0,11.322545,,,,,,
tt0339291,4.572206,10.953507,20.6577,-2.8784583,9.923808,4.447379,6.75,185.0,12.817945,tt0396752,,,,,
tt0035124,2.483495,12.90763,21.519287,-2.494577,10.25444,-0.292437,6.05,28.0,0.408008,,,,,,
tt0034240,3.119107,11.254684,17.860916,-3.6342063,10.171266,4.3904543,7.95,107.0,8.642439999999999,tt0034881,,,,,
tt0800022,2.9306028,11.847447,19.181837,0.18828978,7.9832444,1.2224947,6.7,27.0,2.129522,,,,,,
tt0367088,0.9563322,12.476327,18.306128,-4.696114,12.485656,2.8345163,4.3,10.0,0.5384220000000001,tt0285685,tt0785006,tt0476995,,,
tt0086497,2.4176896,12.5785675,18.148237,-1.5339748,9.482779,2.5088408,6.9,9.0,0.547061,tt0077318,,,,,
tt0079971,4.8128943,11.751508,18.933367,0.2433263,9.956478,2.2007325,3.35,18.0,1.021641,tt0086026,,,,,
tt0065832,3.395177,8.99099,18.712868,-2.9035068,11.699006,2.951464,3.5,46.0,3.97439,,,,,,
tt0080846,4.782978,11.324377,20.518574,-2.1507542,8.959678,2.4562666,5.0,59.0,2.699959,tt0092860,tt0088379,tt0085356,,,
tt0074540,6.075047,11.527745,20.135612,-0.471885,8.927945,0.80576396,4.800000000000001,86.0,1.4516870000000002,tt0075989,tt0076516,,,,
tt0081760,3.9444463,11.529814,19.03608,-1.9407301,9.239555,2.3833869,5.95,6.0,1.178642,,,,,,
tt0079285,6.037581,12.003694,19.102951,0.48231393,7.7424955,0.8955505,5.25,81.0,4.542917,tt0083959,tt0082431,tt0095488,,,
tt0049092,3.819597,13.840013,18.343294,-1.9241091,9.28104,3.224984,3.75,31.0,2.050561,tt0050562,tt0071824,tt0045919,tt0035244,,
tt0378906,2.7079082,10.985088,19.408365,-4.854595,10.672284,2.9103312,7.1,45.0,0.635804,,,,,,
tt0088379,0.90981543,11.497182,18.80519,-0.19514352,8.749177,2.4912658,3.8,57.0,1.650324,tt0092860,tt0090627,tt0083959,tt0085356,,
tt0077629,6.1508164,12.092945,18.130774,-0.1724966,7.945012,2.0902817,6.45,11.0,3.507084,tt0081187,tt0079550,,,,
tt0052027,3.7289732,12.716966,19.235699,-1.2459162,9.74644,2.0432765,6.5,12.0,1.728104,,,,,,
tt0044320,2.833772,11.346886,20.387564,-0.773941,11.798159,1.5965172,6.050000000000001,16.0,4.063707,tt0040582,tt0037027,,,,
tt0044907,4.180424,9.52822,21.415562,-1.8174074,10.686677,1.008273,6.199999999999999,5.0,0.278476,tt0050709,,,,,
tt0045919,4.555219,12.627378,18.476099,-0.6441919,8.430295,1.6696599,6.5,24.0,6.285648,tt0047889,tt0050562,,,,
tt0064471,3.1066206,11.109458,18.558477,-3.4601686,12.278444,1.2235126,5.4,8.0,6.315524,tt0065775,,,,,
tt0092860,4.3285575,14.158041,18.673044,-1.6747402,9.383434,2.9317513,4.6,46.0,1.717162,tt0088379,tt0090627,tt0085356,tt0083959,,
tt0031394,4.4968467,10.119462,22.040619,-1.7595384,11.4253025,-0.6680979,3.4,13.0,0.199552,,,,,,
tt0068190,2.2251432,12.229911,18.534332,-4.7606115,10.850604,4.109156,5.699999999999999,12.0,4.042391,,,,,,
tt0045094,0.6946107,11.26333,20.424671,-5.600962,12.582461,2.6022623,6.5,22.0,2.7136880000000003,tt0039645,,,,,
tt0040438,2.5898075,11.714367,18.210396,-4.533901,10.724007,2.1934583,5.85,8.0,0.166229,,,,,,
tt0033787,6.3066654,11.098537,19.968847,-0.2961952,9.124672,0.46083835,5.3,37.0,1.387826,tt0035679,,,,,
tt0063765,3.3702505,9.752723,18.479301,-4.4292483,13.799974,1.8838593,5.25,23.0,0.804678,,,,,,
tt0042644,3.9583535,11.407185,19.874092,-4.366836,9.485005,2.8009112,6.8,10.0,1.048075,tt0029440,,,,,
tt0038008,4.724014,9.1474,18.739128,-1.883158,9.77539,2.0821576,6.75,20.0,1.174046,tt0036349,tt0031022,,,,
tt0027869,2.6461172,13.334461,18.07451,-1.4992809,9.30403,3.6979449,6.4,12.0,1.344557,tt0049933,,,,,
tt0120669,0.8449808,12.714566,22.15655,-2.5791712,11.153408,1.4323114,7.4,166.0,9.220346,,,,,,
tt0810827,3.9503338,13.058148,21.697275,-1.9241512,8.010293,3.2966673,6.95,58.0,5.0827870000000015,tt0758742,tt0912597,,,,
tt0032851,4.285681,14.128585,18.580988,-0.8682511,9.463353,4.01979,6.699999999999999,17.0,1.028599,tt0047860,tt0035980,,,,
tt0449089,4.423928,11.583437,19.24082,-3.1638138,11.50065,1.9673898,5.55,108.0,11.511424,tt0317303,,,,,
tt0113188,3.9532824,13.149347,20.981413,-3.1501262,13.068592,1.1350944,5.9,13.0,5.508101,tt0112642,tt0113419,tt0113755,,,
tt0844457,5.253583,14.146556,17.4914,-2.5291088,8.659179,2.426061,7.4,90.0,5.260798,,,,,,
tt0102782,1.4431618,11.197907,16.433893,-3.2488105,12.925647,2.3348925,5.2,14.0,8.929393,tt0084469,tt0078111,,,,
tt0447619,1.9613688,10.195259,18.274395,-5.2766385,11.717644,3.1701882,4.9,18.0,2.0065060000000003,,,,,,
tt0092638,5.850729,12.920638,19.26356,-1.2213115,9.378948,0.7308708,6.35,10.0,2.30019,tt0076044,,,,,
